station_ID,hours,PM2.5,PM10,CO,NO2,SO2,O3,pressure,humidity,temperature,wind_direction,wind_speed
CEG21810138,2021-05-26 00:00:00,7.526,16.08,0.407,10.469,11.862,39.122,100.92,61.042,31.501,175.144,0.744
CEG21810138,2021-05-26 01:00:00,7.115,15.462,0.38,11.134,11.904,37.235,100.887,62.185,31.253,187.97,0.675
CEG21810138,2021-05-26 02:00:00,7.024,16.677,0.36,10.757,11.802,38.574,100.84,62.501,31.115,192.166,0.79
CEG21810138,2021-05-26 03:00:00,6.694,15.389,0.357,11.817,12.491,36.03,100.796,63.798,30.958,178.651,0.771
CEG21810138,2021-05-26 04:00:00,6.426,14.953,0.36,12.419,12.493,33.405,100.79,65.592,30.385,186.157,0.76
CEG21810138,2021-05-26 05:00:00,6.723,15.048,0.376,10.908,11.482,37.493,100.813,64.932,30.409,171.325,0.646
CEG21810138,2021-05-26 06:00:00,8.665,19.174,0.405,10.472,11.111,40.687,100.833,64.031,30.733,199.665,0.656
CEG21810138,2021-05-26 07:00:00,11.504,25.465,0.404,6.62,8.453,45.462,100.904,54.62,33.549,158.526,0.919
CEG21810138,2021-05-26 08:00:00,14.392,27.609,0.365,5.948,6.204,49.711,100.973,45.005,36.83,168.789,1.079
CEG21810138,2021-05-26 09:00:00,13.592,28.013,0.338,14.239,11.003,48.662,101.014,42.17,37.492,160.968,1.19
CEG21810138,2021-05-26 10:00:00,13.189,27.178,0.301,10.507,7.498,60.575,101.007,37.766,39.069,197.912,1.179
CEG21810138,2021-05-26 11:00:00,11.127,22.181,0.295,10.217,9.492,63.941,100.98,38.318666666666665,40.274,172.355,1.375
CEG21810138,2021-05-26 12:00:00,7.534,15.674,0.237,8.555,9.852,55.714,100.925,38.87133333333333,41.243,163.797,1.38
CEG21810138,2021-05-26 13:00:00,8.441,21.939,0.356,14.474,7.959,44.663,100.873,39.424,37.481,232.424,1.263
CEG21810138,2021-05-26 14:00:00,11.068,22.019,0.423,5.681,6.066,70.87,100.789,36.272,38.254,182.604,1.074
CEG21810138,2021-05-26 15:00:00,10.496,23.24,0.332,10.356,10.547,53.337,100.691,37.5774,40.787,172.827,1.178
CEG21810138,2021-05-26 16:00:00,9.758,20.487,0.351,10.556,11.396,58.15,100.643,38.882799999999996,41.579,168.569,1.417
CEG21810138,2021-05-26 17:00:00,8.724,16.817,0.359,10.865,12.367,55.906,100.671,40.1882,41.136,161.928,1.233
CEG21810138,2021-05-26 18:00:00,8.523,18.285,0.45,14.616,12.383666666666667,48.727,100.692,41.4936,38.975,192.648,1.352
CEG21810138,2021-05-26 19:00:00,9.755,18.385,0.572,16.09,12.400333333333334,42.738,100.714,42.799,35.644,191.616,1.049
CEG21810138,2021-05-26 20:00:00,9.07,17.653,0.547,9.558,12.417,46.446,100.792,46.915,34.067,178.116,0.984
CEG21810138,2021-05-26 21:00:00,8.282,16.465,0.479,9.193,11.623,48.39,100.875,49.893,33.004,185.293,1.019
CEG21810138,2021-05-26 22:00:00,8.347,16.539,0.515,9.992,11.438,47.093,100.959,53.148,32.307,198.164,0.982
CEG21810138,2021-05-26 23:00:00,8.331,16.791,0.421,10.556,11.599,45.965,101.006,55.874,31.873,188.836,0.917
CEG21810138,2021-05-27 00:00:00,7.952,17.207,0.405,10.574,11.83,44.771,100.966,58.58,31.538,136.109,0.633
CEG21810138,2021-05-27 01:00:00,7.806,16.412,0.368,10.503,11.684,43.413,100.918,59.29,31.263,221.03,0.726
CEG21810138,2021-05-27 02:00:00,6.841,14.493,0.344,10.201,11.301,44.402,100.886,60.048,30.999,217.127,0.638
CEG21810138,2021-05-27 03:00:00,7.282,14.824,0.332,10.046,11.499,44.725,100.88,60.111,30.975,185.01,0.561
CEG21810138,2021-05-27 04:00:00,7.521,16.147,0.347,10.134,11.938,42.732,100.873,60.651,30.898,177.793,0.556
CEG21810138,2021-05-27 05:00:00,7.367,14.995,0.36,11.328,12.123,40.125,100.875,61.461,30.778,197.413,0.657
CEG21810138,2021-05-27 06:00:00,7.973,16.886,0.465,11.797,12.225,44.374,100.922,61.536,31.102,135.517,0.657
CEG21810138,2021-05-27 07:00:00,12.997,31.443,0.456,8.312,9.215,50.818,100.985,53.1,33.826,135.39,0.827
CEG21810138,2021-05-27 08:00:00,20.807,49.949,0.415,7.628,7.63,50.972,101.032,45.363,36.592,168.233,1.139
CEG21810138,2021-05-27 09:00:00,24.325,67.292,0.345,12.256,9.676,49.629,101.048,42.063,37.517,196.184,1.131
CEG21810138,2021-05-27 10:00:00,12.523,26.665,0.339,9.502,9.13,61.288,101.052,38.244,38.691,163.282,1.27
CEG21810138,2021-05-27 11:00:00,11.655,23.27,0.342,8.6285,8.729,38.963,101.066,40.184,38.349,148.48,1.086
CEG21810138,2021-05-27 12:00:00,8.618,16.82,0.509,7.755,8.328,58.312,100.998,50.91,35.015,149.629,1.107
CEG21810138,2021-05-27 13:00:00,7.048,14.552,0.297,5.08,6.626,58.355,100.93,37.309,38.989,202.867,1.532
CEG21810138,2021-05-27 14:00:00,8.582,15.608,0.291,10.719,10.673,57.133,100.868,36.235,39.158,206.368,1.245
CEG21810138,2021-05-27 15:00:00,9.415,16.742,0.312,11.059,11.042,56.319,100.81,36.845666666666666,39.828,191.979,1.377
CEG21810138,2021-05-27 16:00:00,10.745,18.717,0.335,8.846,9.846,53.705,100.784,37.45633333333333,40.36,190.282,1.306
CEG21810138,2021-05-27 17:00:00,12.706,20.577,0.449,16.276,12.1,49.248,100.767,38.067,38.146,200.835,1.274
CEG21810138,2021-05-27 18:00:00,11.639,20.807,0.513,14.184,14.354,48.907,100.777,40.32,36.996,183.805,0.93
CEG21810138,2021-05-27 19:00:00,10.973,20.473,0.538,12.303,10.799,48.11,100.84,44.989,34.916,247.602,0.994
CEG21810138,2021-05-27 20:00:00,10.035,17.44,0.545,11.905,10.449,47.098,100.922,49.423,33.669,188.189,0.841
CEG21810138,2021-05-27 21:00:00,9.555,17.862,0.517,10.898,11.816,46.121,100.989,52.334,32.993,154.082,0.873
CEG21810138,2021-05-27 22:00:00,10.169,21.031,0.488,11.124,12.071,47.029,101.02,56.118,32.329,224.189,1.041
CEG21810138,2021-05-27 23:00:00,10.068,20.04,0.455,10.843,12.352,44.695,101.024,59.308,31.776,249.406,0.932
CEG21810138,2021-05-28 00:00:00,9.086,18.981,0.407,9.365,11.459,46.338,101.0,60.957,31.461,236.531,0.962
CEG21810138,2021-05-28 01:00:00,8.315,17.548,0.399,10.233,11.673,43.992,100.96,62.492,31.105,188.271,0.697
CEG21810138,2021-05-28 02:00:00,8.343,18.4,0.371,11.409,12.208,42.757,100.923,63.744,30.821,190.744,0.657
CEG21810138,2021-05-28 03:00:00,8.054,17.549,0.358,10.328,11.842,45.659,100.913,64.307,30.705,191.9,0.617
CEG21810138,2021-05-28 04:00:00,7.579,17.13,0.362,9.842,11.728,47.893,100.924,64.818,30.631,204.63,0.513
CEG21810138,2021-05-28 05:00:00,7.923,17.71,0.369,10.078,12.105,46.483,100.982,65.243,30.562,184.783,0.644
CEG21810138,2021-05-28 06:00:00,8.512,18.773,0.408,11.156,11.967,45.294,101.037,65.513,30.73,202.831,0.688
CEG21810138,2021-05-28 07:00:00,10.286,22.427,0.402,5.658,7.904,50.387,101.09,55.78,33.358,210.875,0.96
CEG21810138,2021-05-28 08:00:00,13.483,25.959,0.33,4.92,5.776,50.647,101.132,46.548,36.121,235.921,1.081
CEG21810138,2021-05-28 09:00:00,12.512,21.789,0.3,8.016,8.922,51.996,101.158,41.104,37.757,226.157,1.101
CEG21810138,2021-05-28 10:00:00,11.089,22.332,0.325,11.238,9.187,58.969,101.157,37.429,39.143,187.234,1.002
CEG21810138,2021-05-28 11:00:00,8.616,16.664,0.325,12.2,11.238,57.479,101.125,37.68025,40.042,214.591,0.872
CEG21810138,2021-05-28 12:00:00,6.939,13.552,0.279,8.521,8.464,61.836,101.04,37.9315,42.064,199.064,1.125
CEG21810138,2021-05-28 13:00:00,7.758,15.154,0.311,13.253,14.142,67.273,100.956,38.18275,41.802,155.798,1.117
CEG21810138,2021-05-28 14:00:00,13.014,28.287,0.513,12.64,13.575,79.128,100.866,38.434,39.076,153.297,0.78
CEG21810138,2021-05-28 15:00:00,12.879,26.454,0.53,8.178,10.117,86.483,100.791,40.312,38.818,146.619,0.794
CEG21810138,2021-05-28 16:00:00,15.228,29.842,0.606,9.705,12.456,80.274,100.735,41.644,38.424,165.808,0.576
CEG21810138,2021-05-28 17:00:00,13.251,25.844,0.573,10.0585,10.8645,70.962,100.722,48.379,36.416,168.605,0.785
CEG21810138,2021-05-28 18:00:00,9.904,19.046,0.611,10.412,9.273,74.143,100.754,49.05,35.924,163.219,0.604
CEG21810138,2021-05-28 19:00:00,11.254,22.205,0.715,14.999,12.125,62.35,100.814,52.186,34.98,122.986,0.846
CEG21810138,2021-05-28 20:00:00,9.171,18.805,0.628,14.222,11.003,54.748,100.897,51.268,34.399,143.38,0.794
CEG21810138,2021-05-28 21:00:00,9.202,16.953,0.524,15.413,12.56,45.589,100.916,53.966,33.77,186.872,0.75
CEG21810138,2021-05-28 22:00:00,9.857,18.997,0.488,13.742,12.67,40.304,100.929,57.343,32.975,198.336,0.839
CEG21810138,2021-05-28 23:00:00,10.46,20.854,0.494,12.878,12.059,38.358,100.91,58.828,32.421,196.841,0.746
CEG21810138,2021-05-29 00:00:00,9.951,20.917,0.425,11.677,11.544,39.712,100.863,58.944,32.094,204.028,0.789
CEG21810138,2021-05-29 01:00:00,9.353,18.871,0.434,13.043,12.506,38.835,100.809,60.642,31.694,233.528,0.606
CEG21810138,2021-05-29 02:00:00,8.844,18.443,0.381,11.992,12.112,39.768,100.759,61.982,31.323,211.697,0.627
CEG21810138,2021-05-29 03:00:00,8.81,19.044,0.396,12.024,12.094,39.199,100.752,62.971,31.049,152.727,0.595
CEG21810138,2021-05-29 04:00:00,26.958,40.439,0.381,12.773,12.634,37.209,100.775,64.293,30.77,221.74,0.792
CEG21810138,2021-05-29 05:00:00,9.493,18.796,0.417,13.2,12.123,36.397,100.816,65.464,30.49,182.88,0.718
CEG21810138,2021-05-29 06:00:00,8.615,18.533,0.418,12.704,12.066,37.765,100.854,66.014,30.589,188.836,0.623
CEG21810138,2021-05-29 07:00:00,11.31,24.465,0.424,5.661,7.179,44.678,100.888,55.362,33.436,208.453,0.723
CEG21810138,2021-05-29 08:00:00,12.71,24.63,0.34,5.066,6.707,50.199,100.929,45.723,36.262,189.318,1.124
CEG21810138,2021-05-29 09:00:00,10.884,21.705,0.293,8.092,8.772,57.304,100.965,40.554,37.886,221.299,1.058
CEG21810138,2021-05-29 10:00:00,9.302,17.935,0.306,8.193,8.219,68.388,100.928,40.12166666666667,39.734,160.933,1.214
CEG21810138,2021-05-29 11:00:00,7.596,16.292,0.269,8.626,9.969,70.107,100.862,39.68933333333334,41.7,208.108,1.051
CEG21810138,2021-05-29 12:00:00,7.592,14.896,0.304,10.779,11.207,87.069,100.811,39.257,42.818,133.063,0.979
CEG21810138,2021-05-29 13:00:00,7.299,15.268,0.338,8.773,11.787,91.867,100.759,38.824666666666666,42.599,153.392,1.366
CEG21810138,2021-05-29 14:00:00,8.537,18.232,0.395,8.727,10.724,83.754,100.686,38.39233333333333,42.738,125.418,1.151
CEG21810138,2021-05-29 15:00:00,7.811,16.783,0.411,8.728,11.091,93.523,100.624,37.96,42.77,147.52,1.214
CEG21810138,2021-05-29 16:00:00,8.337,18.357,0.442,10.464,11.804,90.374,100.553,37.52766666666666,42.1875,131.368,1.114
